,year,county,cnt
11088,2016,20013,1
11089,2016,20015,4
11090,2016,20017,1
11091,2016,20021,1
11092,2016,20031,2
11093,2016,20035,2
11094,2016,20039,1
11095,2016,20043,1
11096,2016,20045,1
11097,2016,20051,3
11098,2016,20053,2
11099,2016,20055,2
11100,2016,20057,4
11101,2016,20059,1
11102,2016,20061,2
11103,2016,20063,1
11104,2016,20065,1
11105,2016,20067,1
11106,2016,20069,1
11107,2016,20071,1
11108,2016,20073,1
11109,2016,20075,2
11110,2016,20077,2
11111,2016,20079,3
11112,2016,20081,1
11113,2016,20085,1
11114,2016,20091,1
11115,2016,20093,2
11116,2016,20097,1
11117,2016,20099,1
11118,2016,20107,1
11119,2016,20109,2
11120,2016,20111,4
11121,2016,20113,3
11122,2016,20115,1
11123,2016,20119,1
11124,2016,20123,2
11125,2016,20125,2
11126,2016,20131,3
11127,2016,20137,1
11128,2016,20141,1
11129,2016,20147,1
11130,2016,20149,2
11131,2016,20151,1
11132,2016,20155,1
11133,2016,20161,2
11134,2016,20165,1
11135,2016,20167,2
11136,2016,20169,6
11137,2016,20171,1
11138,2016,20173,3
11139,2016,20175,2
11140,2016,20177,1
11141,2016,20179,1
11142,2016,20181,3
11143,2016,20183,1
11144,2016,20185,2
11145,2016,20187,1
11146,2016,20191,2
11147,2016,20193,3
11148,2016,20195,1
11149,2016,20197,1
11150,2016,20201,1
11151,2016,20203,1
11152,2016,20205,2
11153,2016,20207,1
11154,2016,20209,5
11155,2016,21011,1
11156,2016,21013,2
11157,2016,21015,5
11158,2016,21019,7
11159,2016,21021,1
11160,2016,21025,1
11161,2016,21027,1
11162,2016,21029,4
11163,2016,21031,1
11164,2016,21035,1
11165,2016,21037,1
11166,2016,21039,1
11167,2016,21041,1
11168,2016,21043,3
11169,2016,21047,4
11170,2016,21049,4
11171,2016,21059,2
11172,2016,21061,1
11173,2016,21067,1
11174,2016,21069,1
11175,2016,21071,1
11176,2016,21073,1
11177,2016,21081,1
11178,2016,21083,1
11179,2016,21085,1
11180,2016,21089,1
11181,2016,21091,1
11182,2016,21093,3
11183,2016,21099,2
11184,2016,21107,2
11185,2016,21111,2
11186,2016,21113,1
11187,2016,21121,3
11188,2016,21125,4
11189,2016,21127,1
11190,2016,21133,1
11191,2016,21135,2
11192,2016,21141,1
11193,2016,21143,1
11194,2016,21145,3
11195,2016,21151,3
11196,2016,21157,2
11197,2016,21161,3
11198,2016,21163,1
11199,2016,21173,2
11200,2016,21179,1
11201,2016,21183,2
11202,2016,21187,1
11203,2016,21195,1
11204,2016,21199,2
11205,2016,21203,2
11206,2016,21205,1
11207,2016,21207,2
11208,2016,21209,2
11209,2016,21211,3
11210,2016,21213,5
11211,2016,21217,1
11212,2016,21223,2
11213,2016,21225,2
11214,2016,21227,3
11215,2016,21229,1
11216,2016,21235,3
11217,2016,22001,7
11218,2016,22003,1
11219,2016,22005,5
11220,2016,22007,3
11221,2016,22009,3
11222,2016,22011,1
11223,2016,22013,3
11224,2016,22015,3
11225,2016,22017,13
11226,2016,22019,16
11227,2016,22021,2
11228,2016,22025,1
11229,2016,22027,1
11230,2016,22029,3
11231,2016,22031,4
11232,2016,22033,3
11233,2016,22035,1
11234,2016,22037,1
11235,2016,22043,1
11236,2016,22045,2
11237,2016,22047,4
11238,2016,22049,2
11239,2016,22051,5
11240,2016,22053,2
11241,2016,22055,11
11242,2016,22057,8
11243,2016,22061,1
11244,2016,22063,5
11245,2016,22065,8
11246,2016,22067,1
11247,2016,22069,4
11248,2016,22071,6
11249,2016,22073,5
11250,2016,22075,1
11251,2016,22077,4
11252,2016,22079,8
11253,2016,22081,2
11254,2016,22083,2
11255,2016,22085,1
11256,2016,22087,1
11257,2016,22089,3
11258,2016,22091,3
11259,2016,22093,5
11260,2016,22095,3
11261,2016,22097,6
11262,2016,22099,9
11263,2016,22101,5
11264,2016,22103,6
11265,2016,22105,11
11266,2016,22109,8
11267,2016,22117,1
11268,2016,22119,10
11269,2016,22121,12
11270,2016,22125,1
11271,2016,22127,2
11272,2016,23001,3
11273,2016,23003,4
11274,2016,23005,4
11275,2016,23007,1
11276,2016,23009,1
11277,2016,23011,1
11278,2016,23013,1
11279,2016,23017,1
11280,2016,23019,3
11281,2016,23023,1
11282,2016,23025,2
11283,2016,23027,2
11284,2016,23029,4
11285,2016,23031,4
11286,2016,24001,2
11287,2016,24003,2
11288,2016,24005,2
11289,2016,24009,1
11290,2016,24011,1
11291,2016,24013,2
11292,2016,24015,5
11293,2016,24017,1
11294,2016,24019,2
11295,2016,24021,1
11296,2016,24023,2
11297,2016,24025,3
11298,2016,24027,1
11299,2016,24029,1
11300,2016,24031,1
11301,2016,24033,3
11302,2016,24035,1
11303,2016,24037,1
11304,2016,24039,1
11305,2016,24041,1
11306,2016,24043,7
11307,2016,24045,2
11308,2016,24510,3
11309,2016,25003,2
11310,2016,25005,1
11311,2016,25009,2
11312,2016,25011,1
11313,2016,25013,8
11314,2016,25017,10
11315,2016,25021,2
11316,2016,25023,2
11317,2016,25025,1
11318,2016,25027,13
11319,2016,26003,2
11320,2016,26005,5
11321,2016,26013,2
11322,2016,26015,2
11323,2016,26017,3
11324,2016,26021,7
11325,2016,26025,11
11326,2016,26027,1
11327,2016,26031,1
11328,2016,26033,3
11329,2016,26035,6
11330,2016,26037,2
11331,2016,26039,1
11332,2016,26041,3
11333,2016,26043,3
11334,2016,26045,2
11335,2016,26047,1
11336,2016,26049,7
11337,2016,26051,2
11338,2016,26053,8
11339,2016,26057,4
11340,2016,26059,1
11341,2016,26061,2
11342,2016,26063,1
11343,2016,26065,2
11344,2016,26067,3
11345,2016,26069,2
11346,2016,26071,3
11347,2016,26073,2
11348,2016,26075,1
11349,2016,26077,7
11350,2016,26079,3
11351,2016,26081,10
11352,2016,26087,5
11353,2016,26089,2
11354,2016,26091,2
11355,2016,26093,2
11356,2016,26095,3
11357,2016,26097,1
11358,2016,26099,7
11359,2016,26101,1
11360,2016,26103,5
11361,2016,26107,2
11362,2016,26109,3
11363,2016,26111,1
11364,2016,26115,9
11365,2016,26117,3
11366,2016,26121,2
11367,2016,26123,2
11368,2016,26125,1
11369,2016,26127,2
11370,2016,26129,1
11371,2016,26131,1
11372,2016,26133,2
11373,2016,26135,1
11374,2016,26137,3
11375,2016,26139,2
11376,2016,26143,2
11377,2016,26145,7
11378,2016,26147,12
11379,2016,26149,1
11380,2016,26151,4
11381,2016,26153,2
11382,2016,26155,3
11383,2016,26159,3
11384,2016,26161,7
11385,2016,26163,19
11386,2016,26165,4
11387,2016,27003,4
11388,2016,27005,1
11389,2016,27007,5
11390,2016,27009,3
11391,2016,27011,2
11392,2016,27013,3
11393,2016,27017,4
11394,2016,27019,2
11395,2016,27021,3
11396,2016,27023,2
11397,2016,27025,1
11398,2016,27027,2
11399,2016,27033,1
11400,2016,27035,3
11401,2016,27037,5
11402,2016,27039,1
11403,2016,27041,2
11404,2016,27043,3
11405,2016,27047,4
11406,2016,27049,3
11407,2016,27053,2
11408,2016,27061,5
11409,2016,27063,2
11410,2016,27067,3
11411,2016,27069,1
11412,2016,27071,3
11413,2016,27073,1
11414,2016,27075,1
11415,2016,27083,2
11416,2016,27085,1
11417,2016,27091,4
11418,2016,27093,1
11419,2016,27095,2
11420,2016,27097,3
11421,2016,27099,1
11422,2016,27105,3
11423,2016,27109,3
11424,2016,27111,3
11425,2016,27113,1
11426,2016,27115,1
11427,2016,27117,1
11428,2016,27119,2
11429,2016,27123,1
11430,2016,27129,2
11431,2016,27131,3
11432,2016,27133,1
11433,2016,27135,2
11434,2016,27137,8
11435,2016,27139,2
11436,2016,27141,1
11437,2016,27143,1
11438,2016,27145,9
11439,2016,27147,1
11440,2016,27149,1
11441,2016,27151,2
11442,2016,27157,1
11443,2016,27165,2
11444,2016,27167,1
11445,2016,27169,4
11446,2016,27171,4
11447,2016,28001,2
11448,2016,28003,4
11449,2016,28007,2
11450,2016,28009,1
11451,2016,28011,2
11452,2016,28017,2
11453,2016,28019,1
11454,2016,28025,1
11455,2016,28027,2
11456,2016,28029,2
11457,2016,28031,1
11458,2016,28033,2
11459,2016,28035,4
11460,2016,28037,1
11461,2016,28039,1
11462,2016,28041,1
11463,2016,28043,4
11464,2016,28047,7
11465,2016,28049,4
11466,2016,28057,2
11467,2016,28059,2
11468,2016,28061,3
11469,2016,28067,4
11470,2016,28069,1
11471,2016,28073,6
11472,2016,28075,10
11473,2016,28079,1
11474,2016,28081,6
11475,2016,28085,3
11476,2016,28087,5
11477,2016,28089,4
11478,2016,28091,2
11479,2016,28093,4
11480,2016,28095,2
11481,2016,28097,1
11482,2016,28099,2
11483,2016,28101,1
11484,2016,28103,1
11485,2016,28105,1
11486,2016,28107,4
11487,2016,28109,2
11488,2016,28111,4
11489,2016,28113,2
11490,2016,28115,3
11491,2016,28117,2
11492,2016,28121,8
11493,2016,28123,2
11494,2016,28127,1
11495,2016,28131,1
11496,2016,28133,1
11497,2016,28137,1
11498,2016,28139,2
11499,2016,28145,3
11500,2016,28147,1
11501,2016,28149,3
11502,2016,28151,2
11503,2016,28153,1
11504,2016,28159,1
11505,2016,28161,4
11506,2016,28163,1
11507,2016,29003,2
11508,2016,29005,2
11509,2016,29007,1
11510,2016,29009,2
11511,2016,29011,2
11512,2016,29015,1
11513,2016,29019,2
11514,2016,29021,7
11515,2016,29023,2
11516,2016,29027,6
11517,2016,29031,2
11518,2016,29033,2
11519,2016,29035,2
11520,2016,29037,2
11521,2016,29043,1
11522,2016,29045,2
11523,2016,29047,4
11524,2016,29049,1
11525,2016,29053,3
11526,2016,29055,1
11527,2016,29061,2
11528,2016,29063,2
11529,2016,29069,1
11530,2016,29071,3
11531,2016,29077,8
11532,2016,29081,6
11533,2016,29083,1
11534,2016,29087,1
11535,2016,29091,2
11536,2016,29095,7
11537,2016,29097,6
11538,2016,29099,6
11539,2016,29105,1
11540,2016,29107,3
11541,2016,29109,1
11542,2016,29111,1
11543,2016,29113,2
11544,2016,29117,1
11545,2016,29119,2
11546,2016,29121,1
11547,2016,29123,1
11548,2016,29127,6
11549,2016,29129,1
11550,2016,29131,1
11551,2016,29133,2
11552,2016,29139,2
11553,2016,29143,6
11554,2016,29145,8
11555,2016,29147,1
11556,2016,29149,1
11557,2016,29155,5
11558,2016,29157,4
11559,2016,29159,2
11560,2016,29161,1
11561,2016,29163,3
11562,2016,29165,3
11563,2016,29169,2
11564,2016,29175,2
11565,2016,29177,2
11566,2016,29183,3
11567,2016,29185,2
11568,2016,29186,2
11569,2016,29187,1
11570,2016,29189,4
11571,2016,29195,1
11572,2016,29197,1
11573,2016,29201,2
11574,2016,29213,1
11575,2016,29215,1
11576,2016,29217,2
11577,2016,29219,1
11578,2016,29229,2
11579,2016,29510,6
11580,2016,30001,1
11581,2016,30003,3
11582,2016,30005,1
11583,2016,30013,2
11584,2016,30017,2
11585,2016,30021,1
11586,2016,30027,2
11587,2016,30029,4
11588,2016,30031,4
11589,2016,30035,1
11590,2016,30041,1
11591,2016,30043,2
11592,2016,30047,1
11593,2016,30049,1
11594,2016,30053,3
11595,2016,30055,1
11596,2016,30061,2
11597,2016,30063,7
11598,2016,30067,2
11599,2016,30071,1
11600,2016,30073,1
11601,2016,30075,1
11602,2016,30077,2
11603,2016,30081,1
11604,2016,30083,1
11605,2016,30085,1
11606,2016,30087,1
11607,2016,30091,1
11608,2016,30093,2
11609,2016,30095,2
11610,2016,30097,1
11611,2016,30101,1
11612,2016,30111,6
11613,2016,31001,2
11614,2016,31013,1
11615,2016,31017,1
11616,2016,31019,3
11617,2016,31023,1
11618,2016,31025,2
11619,2016,31029,1
11620,2016,31031,4
11621,2016,31033,1
11622,2016,31039,2
11623,2016,31041,3
11624,2016,31043,1
11625,2016,31045,1
11626,2016,31047,4
11627,2016,31049,2
11628,2016,31053,2
11629,2016,31055,1
11630,2016,31063,1
11631,2016,31067,1
11632,2016,31071,1
11633,2016,31079,7
11634,2016,31081,1
11635,2016,31083,1
11636,2016,31087,1
11637,2016,31089,2
11638,2016,31093,2
11639,2016,31095,1
11640,2016,31101,3
11641,2016,31109,5
11642,2016,31111,4
11643,2016,31119,2
11644,2016,31121,1
11645,2016,31123,1
11646,2016,31125,1
11647,2016,31129,1
11648,2016,31131,3
11649,2016,31137,1
11650,2016,31141,5
11651,2016,31143,1
11652,2016,31153,1
11653,2016,31157,1
11654,2016,31161,1
11655,2016,31165,2
11656,2016,31169,3
11657,2016,31171,1
11658,2016,31175,1
11659,2016,31177,1
11660,2016,31179,1
11661,2016,31185,4
11662,2016,32001,4
11663,2016,32003,13
11664,2016,32005,1
11665,2016,32007,5
11666,2016,32011,1
11667,2016,32013,3
11668,2016,32015,1
11669,2016,32017,1
11670,2016,32021,2
11671,2016,32023,5
11672,2016,32027,3
11673,2016,32029,1
11674,2016,32031,4
11675,2016,32033,2
11676,2016,33005,1
11677,2016,33009,3
11678,2016,33011,5
11679,2016,33013,2
11680,2016,33015,15
11681,2016,33017,1
11682,2016,34001,4
11683,2016,34003,12
11684,2016,34005,10
11685,2016,34007,4
11686,2016,34009,1
11687,2016,34011,1
11688,2016,34013,4
11689,2016,34015,5
11690,2016,34017,9
11691,2016,34019,6
11692,2016,34021,6
11693,2016,34023,12
11694,2016,34025,2
11695,2016,34027,1
11696,2016,34029,1
11697,2016,34031,1
11698,2016,34033,7
11699,2016,34037,3
11700,2016,34039,7
11701,2016,34041,7
11702,2016,35001,4
11703,2016,35005,1
11704,2016,35006,5
11705,2016,35007,2
11706,2016,35009,5
11707,2016,35013,5
11708,2016,35015,3
11709,2016,35019,3
11710,2016,35023,3
11711,2016,35025,5
11712,2016,35027,1
11713,2016,35029,2
11714,2016,35031,4
11715,2016,35035,5
11716,2016,35037,5
11717,2016,35043,3
11718,2016,35045,7
11719,2016,35047,2
11720,2016,35049,1
11721,2016,35051,1
11722,2016,35053,2
11723,2016,35057,3
11724,2016,35059,1
11725,2016,35061,1
11726,2016,36001,3
11727,2016,36007,5
11728,2016,36009,6
11729,2016,36011,4
11730,2016,36013,2
11731,2016,36015,2
11732,2016,36017,2
11733,2016,36019,6
11734,2016,36021,1
11735,2016,36023,3
11736,2016,36025,1
11737,2016,36029,10
11738,2016,36031,1
11739,2016,36033,3
11740,2016,36037,5
11741,2016,36039,2
11742,2016,36043,3
11743,2016,36045,5
11744,2016,36051,4
11745,2016,36053,4
11746,2016,36055,4
11747,2016,36057,4
11748,2016,36063,4
11749,2016,36065,6
11750,2016,36067,9
11751,2016,36069,6
11752,2016,36071,4
11753,2016,36075,5
11754,2016,36077,3
11755,2016,36081,1
11756,2016,36083,1
11757,2016,36087,2
11758,2016,36091,5
11759,2016,36093,3
11760,2016,36097,1
11761,2016,36099,3
11762,2016,36101,3
11763,2016,36103,1
11764,2016,36107,3
11765,2016,36111,2
11766,2016,36113,3
11767,2016,36115,2
11768,2016,36117,2
11769,2016,36119,1
11770,2016,37001,7
11771,2016,37007,1
11772,2016,37013,1
11773,2016,37015,1
11774,2016,37019,1
11775,2016,37021,4
11776,2016,37023,1
11777,2016,37025,4
11778,2016,37027,1
11779,2016,37031,3
11780,2016,37035,6
11781,2016,37037,1
11782,2016,37039,1
11783,2016,37045,3
11784,2016,37047,5
11785,2016,37049,3
11786,2016,37051,5
11787,2016,37057,3
11788,2016,37059,1
11789,2016,37061,4
11790,2016,37063,3
11791,2016,37065,2
11792,2016,37067,2
11793,2016,37069,2
11794,2016,37071,1
11795,2016,37077,1
11796,2016,37081,9
11797,2016,37083,1
11798,2016,37085,2
11799,2016,37087,3
11800,2016,37089,1
11801,2016,37091,2
11802,2016,37093,2
11803,2016,37097,3
11804,2016,37101,7
11805,2016,37105,3
11806,2016,37107,3
11807,2016,37109,1
11808,2016,37111,2
11809,2016,37117,3
11810,2016,37119,6
11811,2016,37123,4
11812,2016,37125,1
11813,2016,37127,5
11814,2016,37129,4
11815,2016,37131,2
11816,2016,37133,5
11817,2016,37137,1
11818,2016,37139,2
11819,2016,37141,3
11820,2016,37143,1
11821,2016,37147,6
11822,2016,37149,1
11823,2016,37151,10
11824,2016,37153,1
11825,2016,37155,7
11826,2016,37157,1
11827,2016,37159,2
11828,2016,37163,5
11829,2016,37165,2
11830,2016,37167,1
11831,2016,37171,3
11832,2016,37179,3
11833,2016,37181,1
11834,2016,37183,7
11835,2016,37187,3
11836,2016,37191,3
11837,2016,37193,3
11838,2016,37195,3
11839,2016,37197,2
11840,2016,38003,1
11841,2016,38007,1
11842,2016,38011,1
11843,2016,38015,3
11844,2016,38017,9
11845,2016,38031,1
11846,2016,38033,1
11847,2016,38035,4
11848,2016,38043,1
11849,2016,38045,2
11850,2016,38049,1
11851,2016,38053,1
11852,2016,38059,2
11853,2016,38061,1
11854,2016,38067,2
11855,2016,38069,1
11856,2016,38071,2
11857,2016,38077,3
11858,2016,38079,1
11859,2016,38089,4
11860,2016,38093,2
11861,2016,38097,2
11862,2016,38101,4
11863,2016,38103,1
11864,2016,38105,5
11865,2016,39001,3
11866,2016,39003,6
11867,2016,39005,2
11868,2016,39007,6
11869,2016,39009,1
11870,2016,39011,1
11871,2016,39013,4
11872,2016,39015,3
11873,2016,39017,1
11874,2016,39023,1
11875,2016,39027,2
11876,2016,39029,1
11877,2016,39031,1
11878,2016,39033,1
11879,2016,39035,6
11880,2016,39037,1
11881,2016,39041,2
11882,2016,39043,4
11883,2016,39045,3
11884,2016,39047,5
11885,2016,39049,3
11886,2016,39051,5
11887,2016,39053,2
11888,2016,39055,1
11889,2016,39059,4
11890,2016,39061,4
11891,2016,39063,2
11892,2016,39065,4
11893,2016,39069,3
11894,2016,39071,2
11895,2016,39075,1
11896,2016,39077,3
11897,2016,39079,4
11898,2016,39081,2
11899,2016,39083,1
11900,2016,39087,1
11901,2016,39089,5
11902,2016,39091,1
11903,2016,39093,4
11904,2016,39095,8
11905,2016,39097,3
11906,2016,39099,5
11907,2016,39101,1
11908,2016,39103,5
11909,2016,39107,2
11910,2016,39109,1
11911,2016,39113,4
11912,2016,39115,1
11913,2016,39117,1
11914,2016,39119,2
11915,2016,39121,1
11916,2016,39123,4
11917,2016,39125,1
11918,2016,39129,3
11919,2016,39133,4
11920,2016,39135,4
11921,2016,39137,1
11922,2016,39139,2
11923,2016,39141,1
11924,2016,39143,4
11925,2016,39145,3
11926,2016,39147,4
11927,2016,39149,3
11928,2016,39151,4
11929,2016,39153,3
11930,2016,39155,7
11931,2016,39157,2
11932,2016,39159,1
11933,2016,39161,1
11934,2016,39165,1
11935,2016,39167,4
11936,2016,39169,4
11937,2016,39171,4
11938,2016,39173,14
11939,2016,39175,2
11940,2016,40001,1
11941,2016,40005,4
11942,2016,40007,2
11943,2016,40009,4
11944,2016,40011,2
11945,2016,40013,5
11946,2016,40015,1
11947,2016,40017,3
11948,2016,40019,5
11949,2016,40023,2
11950,2016,40025,1
11951,2016,40027,1
11952,2016,40031,2
11953,2016,40035,1
11954,2016,40037,1
11955,2016,40039,4
11956,2016,40041,2
11957,2016,40043,1
11958,2016,40047,4
11959,2016,40049,5
11960,2016,40051,4
11961,2016,40065,1
11962,2016,40067,1
11963,2016,40071,6
11964,2016,40073,2
11965,2016,40075,1
11966,2016,40079,5
11967,2016,40081,2
11968,2016,40083,1
11969,2016,40085,2
11970,2016,40087,1
11971,2016,40089,5
11972,2016,40091,4
11973,2016,40093,4
11974,2016,40097,2
11975,2016,40099,1
11976,2016,40101,9
11977,2016,40103,4
11978,2016,40105,2
11979,2016,40107,2
11980,2016,40109,18
11981,2016,40111,1
11982,2016,40115,1
11983,2016,40117,2
11984,2016,40119,2
11985,2016,40121,1
11986,2016,40125,2
11987,2016,40127,2
11988,2016,40131,2
11989,2016,40133,2
11990,2016,40135,6
11991,2016,40137,1
11992,2016,40139,4
11993,2016,40143,5
11994,2016,40145,1
11995,2016,40147,3
11996,2016,40149,1
11997,2016,40151,1
11998,2016,40153,2
11999,2016,41001,3
12000,2016,41011,1
12001,2016,41017,1
12002,2016,41019,3
12003,2016,41023,1
12004,2016,41025,3
12005,2016,41029,3
12006,2016,41031,3
12007,2016,41035,4
12008,2016,41037,1
12009,2016,41039,4
12010,2016,41043,4
12011,2016,41045,3
12012,2016,41047,3
12013,2016,41049,3
12014,2016,41051,3
12015,2016,41055,1
12016,2016,41059,6
12017,2016,41061,4
12018,2016,41067,1
12019,2016,42001,2
12020,2016,42003,5
12021,2016,42007,1
12022,2016,42009,9
12023,2016,42011,11
12024,2016,42013,5
12025,2016,42015,5
12026,2016,42017,8
12027,2016,42019,7
12028,2016,42021,3
12029,2016,42025,1
12030,2016,42027,7
12031,2016,42029,3
12032,2016,42033,2
12033,2016,42035,6
12034,2016,42037,3
12035,2016,42039,1
12036,2016,42041,7
12037,2016,42043,7
12038,2016,42045,1
12039,2016,42049,7
12040,2016,42051,2
12041,2016,42055,4
12042,2016,42057,1
12043,2016,42059,2
12044,2016,42061,3
12045,2016,42063,1
12046,2016,42065,5
12047,2016,42067,1
12048,2016,42069,2
12049,2016,42071,6
12050,2016,42073,2
12051,2016,42075,6
12052,2016,42077,3
12053,2016,42079,9
12054,2016,42081,4
12055,2016,42083,1
12056,2016,42085,1
12057,2016,42087,3
12058,2016,42091,4
12059,2016,42095,2
12060,2016,42097,2
12061,2016,42099,3
12062,2016,42101,1
12063,2016,42103,2
12064,2016,42107,7
12065,2016,42109,1
12066,2016,42111,3
12067,2016,42113,1
12068,2016,42115,8
12069,2016,42117,7
12070,2016,42121,2
12071,2016,42123,1
12072,2016,42125,2
12073,2016,42127,3
12074,2016,42129,5
12075,2016,42131,1
12076,2016,42133,5
12077,2016,44003,1
12078,2016,44007,4
12079,2016,45001,1
12080,2016,45003,8
12081,2016,45007,2
12082,2016,45009,1
12083,2016,45015,7
12084,2016,45017,1
12085,2016,45019,8
12086,2016,45021,8
12087,2016,45023,2
12088,2016,45025,4
12089,2016,45027,2
12090,2016,45029,5
12091,2016,45031,2
12092,2016,45033,4
12093,2016,45035,8
12094,2016,45037,2
12095,2016,45039,4
12096,2016,45041,8
12097,2016,45043,4
12098,2016,45045,8
12099,2016,45047,2
12100,2016,45049,1
12101,2016,45051,7
12102,2016,45053,3
12103,2016,45055,1
12104,2016,45059,3
12105,2016,45061,2
12106,2016,45063,13
12107,2016,45067,4
12108,2016,45071,5
12109,2016,45073,1
12110,2016,45075,8
12111,2016,45079,6
12112,2016,45081,2
12113,2016,45083,12
12114,2016,45085,4
12115,2016,45087,1
12116,2016,45089,2
12117,2016,45091,8
12118,2016,46003,2
12119,2016,46005,3
12120,2016,46011,3
12121,2016,46013,2
12122,2016,46015,2
12123,2016,46019,4
12124,2016,46021,1
12125,2016,46023,1
12126,2016,46027,1
12127,2016,46029,3
12128,2016,46033,1
12129,2016,46035,3
12130,2016,46037,2
12131,2016,46047,2
12132,2016,46051,1
12133,2016,46053,2
12134,2016,46055,1
12135,2016,46057,1
12136,2016,46063,1
12137,2016,46065,2
12138,2016,46071,2
12139,2016,46075,1
12140,2016,46079,3
12141,2016,46083,3
12142,2016,46085,4
12143,2016,46087,1
12144,2016,46093,5
12145,2016,46099,7
12146,2016,46101,2
12147,2016,46103,2
12148,2016,46105,1
12149,2016,46109,1
12150,2016,46121,1
12151,2016,46123,1
12152,2016,46125,1
12153,2016,46127,2
12154,2016,46129,1
12155,2016,46135,3
12156,2016,47001,2
12157,2016,47005,2
12158,2016,47011,3
12159,2016,47013,1
12160,2016,47017,1
12161,2016,47021,1
12162,2016,47023,2
12163,2016,47029,3
12164,2016,47031,4
12165,2016,47035,4
12166,2016,47037,9
12167,2016,47043,2
12168,2016,47047,3
12169,2016,47053,4
12170,2016,47059,4
12171,2016,47065,6
12172,2016,47069,1
12173,2016,47071,4
12174,2016,47075,4
12175,2016,47077,3
12176,2016,47079,1
12177,2016,47085,1
12178,2016,47089,5
12179,2016,47091,1
12180,2016,47093,12
12181,2016,47097,1
12182,2016,47103,2
12183,2016,47105,1
12184,2016,47107,2
12185,2016,47109,1
12186,2016,47113,7
12187,2016,47115,6
12188,2016,47117,2
12189,2016,47119,3
12190,2016,47123,4
12191,2016,47125,1
